Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,WHO Region
,Dominica,15.415,-61.371,2/7/20,0,0.0,0.0,paho
,Grenada,12.1165,-61.679,2/7/20,0,,,paho
,Mozambique,-18.665695,35.529562,2/7/20,0,0.0,,afro
,Syria,34.802075,38.99681500000001,2/7/20,0,,,emro
,Timor-Leste,-8.874217,125.727539,2/7/20,0,0.0,,searo
,Belize,13.1939,-59.5432,2/7/20,0,0.0,0.0,paho
,Laos,19.85627,102.495496,2/7/20,0,,,wpro
,Libya,26.3351,17.228331,2/7/20,0,0.0,0.0,emro
,West Bank and Gaza,31.9522,35.2332,2/7/20,0,0.0,0.0,emro
,Guinea-Bissau,11.8037,-15.1804,2/7/20,0,0.0,0.0,afro
,Mali,17.570692,-3.996166000000001,2/7/20,0,,0.0,afro
,Saint Kitts and Nevis,17.357822,-62.782998,2/7/20,0,0.0,0.0,paho
Northwest Territories,Canada,64.8255,-124.8457,2/7/20,0,0.0,,paho
Yukon,Canada,64.2823,-135.0,2/7/20,0,0.0,,paho
,Kosovo,42.602636,20.902977,2/7/20,0,0.0,0.0,euro
,Burma,21.9162,95.956,2/7/20,0,0.0,0.0,searo
Anguilla,United Kingdom,18.2206,-63.0686,2/7/20,0,0.0,0.0,euro
British Virgin Islands,United Kingdom,18.4207,-64.64,2/7/20,0,0.0,0.0,euro
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2/7/20,0,,0.0,euro
,MS Zaandam,0.0,0.0,2/7/20,0,0.0,0.0,
,Botswana,-22.3285,24.6849,2/7/20,0,0.0,0.0,afro
,Burundi,-3.3731,29.9189,2/7/20,0,0.0,0.0,afro
,Sierra Leone,8.460555000000001,-11.779889,2/7/20,0,0.0,0.0,afro
,Malawi,-13.254307999999998,34.301525,2/7/20,0,0.0,0.0,afro
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2/7/20,0,0.0,0.0,euro
Saint Pierre and Miquelon,France,46.8852,-56.3159,2/7/20,0,0.0,0.0,euro
,South Sudan,6.877000000000002,31.307,2/7/20,0,,,afro
,Western Sahara,24.2155,-12.8858,2/7/20,0,0.0,0.0,afro
,Sao Tome and Principe,0.18636,6.613081,2/7/20,0,0.0,0.0,afro
,Yemen,15.552727,48.516388,2/7/20,0,,,emro
,Comoros,-11.6455,43.3333,2/7/20,0,0.0,0.0,afro
,Tajikistan,38.861034,71.276093,2/7/20,0,,,euro
,Lesotho,-29.609988,28.233608,2/7/20,0,0.0,0.0,afro
,Afghanistan,33.0,65.0,2/8/20,0,0.0,0.0,emro
,Albania,41.1533,20.1683,2/8/20,0,0.0,0.0,euro
,Algeria,28.0339,1.6596,2/8/20,0,0.0,0.0,afro
,Andorra,42.5063,1.5218,2/8/20,0,0.0,0.0,euro
,Angola,-11.2027,17.8739,2/8/20,0,0.0,0.0,afro
,Antigua and Barbuda,17.0608,-61.7964,2/8/20,0,0.0,0.0,paho
,Argentina,-38.4161,-63.6167,2/8/20,0,0.0,0.0,paho
,Armenia,40.0691,45.0382,2/8/20,0,0.0,0.0,euro
Australian Capital Territory,Australia,-35.4735,149.0124,2/8/20,0,0.0,0.0,wpro
New South Wales,Australia,-33.8688,151.2093,2/8/20,4,0.0,2.0,wpro
Northern Territory,Australia,-12.4634,130.8456,2/8/20,0,0.0,0.0,wpro
Queensland,Australia,-28.0167,153.4,2/8/20,5,0.0,0.0,wpro
South Australia,Australia,-34.9285,138.6007,2/8/20,2,0.0,0.0,wpro
Tasmania,Australia,-41.4545,145.9707,2/8/20,0,0.0,0.0,wpro
Victoria,Australia,-37.8136,144.9631,2/8/20,4,0.0,0.0,wpro
Western Australia,Australia,-31.9505,115.8605,2/8/20,0,0.0,0.0,wpro
,Austria,47.5162,14.5501,2/8/20,0,0.0,0.0,euro
,Azerbaijan,40.1431,47.5769,2/8/20,0,0.0,0.0,euro
,Bahamas,25.0343,-77.3963,2/8/20,0,0.0,0.0,paho
,Bahrain,26.0275,50.55,2/8/20,0,0.0,0.0,emro
,Bangladesh,23.685,90.3563,2/8/20,0,0.0,0.0,searo
,Barbados,13.1939,-59.5432,2/8/20,0,0.0,0.0,paho
,Belarus,53.7098,27.9534,2/8/20,0,0.0,0.0,euro
,Belgium,50.8333,4.0,2/8/20,1,0.0,0.0,euro
,Benin,9.3077,2.3158,2/8/20,0,0.0,0.0,afro
,Bhutan,27.5142,90.4336,2/8/20,0,0.0,0.0,searo
,Bolivia,-16.2902,-63.5887,2/8/20,0,0.0,0.0,paho
,Bosnia and Herzegovina,43.9159,17.6791,2/8/20,0,0.0,0.0,euro
,Brazil,-14.235,-51.9253,2/8/20,0,0.0,0.0,paho
,Brunei,4.5353,114.7277,2/8/20,0,0.0,0.0,wpro
,Bulgaria,42.7339,25.4858,2/8/20,0,0.0,0.0,euro
,Burkina Faso,12.2383,-1.5616,2/8/20,0,0.0,0.0,afro
,Cabo Verde,16.5388,-23.0418,2/8/20,0,0.0,0.0,afro
,Cambodia,11.55,104.9167,2/8/20,1,0.0,0.0,wpro
,Cameroon,3.848,11.5021,2/8/20,0,,,afro
Alberta,Canada,53.9333,-116.5765,2/8/20,0,0.0,,paho
British Columbia,Canada,49.2827,-123.1207,2/8/20,4,0.0,,paho
Grand Princess,Canada,37.6489,-122.6655,2/8/20,0,0.0,,paho
Manitoba,Canada,53.7609,-98.8139,2/8/20,0,0.0,,paho
New Brunswick,Canada,46.5653,-66.4619,2/8/20,0,0.0,,paho
Newfoundland and Labrador,Canada,53.1355,-57.6604,2/8/20,0,0.0,,paho
Nova Scotia,Canada,44.682,-63.7443,2/8/20,0,,,paho
Ontario,Canada,51.2538,-85.3232,2/8/20,3,0.0,,paho
Prince Edward Island,Canada,46.5107,-63.4168,2/8/20,0,0.0,,paho
Quebec,Canada,52.9399,-73.5491,2/8/20,0,0.0,,paho
Saskatchewan,Canada,52.9399,-106.4509,2/8/20,0,0.0,,paho
,Central African Republic,6.6111,20.9394,2/8/20,0,0.0,0.0,afro
,Chad,15.4542,18.7322,2/8/20,0,0.0,0.0,afro
,Chile,-35.6751,-71.543,2/8/20,0,0.0,0.0,paho
Anhui,China,31.8257,117.2264,2/8/20,733,0.0,59.0,wpro
Beijing,China,40.1824,116.4142,2/8/20,315,2.0,34.0,wpro
Chongqing,China,30.0572,107.874,2/8/20,428,2.0,39.0,wpro
Fujian,China,26.0789,117.9874,2/8/20,239,0.0,24.0,wpro
Gansu,China,37.8099,101.0583,2/8/20,79,1.0,12.0,wpro
Guangdong,China,23.3417,113.4244,2/8/20,1095,1.0,112.0,wpro
Guangxi,China,23.8298,108.7881,2/8/20,183,0.0,17.0,wpro
Guizhou,China,26.8154,106.8748,2/8/20,89,1.0,7.0,wpro
Hainan,China,19.1959,109.7453,2/8/20,124,2.0,14.0,wpro
Hebei,China,39.549,116.1306,2/8/20,195,1.0,30.0,wpro
Heilongjiang,China,47.862,127.7615,2/8/20,295,,,wpro
Henan,China,33.882,113.614,2/8/20,981,,,wpro
Hong Kong,China,22.3,114.2,2/8/20,26,1.0,0.0,wpro
Hubei,China,30.9756,112.2707,2/8/20,27100,780.0,1439.0,wpro
Hunan,China,27.6104,111.7088,2/8/20,803,1.0,156.0,wpro
Inner Mongolia,China,44.0935,113.9448,2/8/20,52,0.0,5.0,wpro
Jiangsu,China,32.9711,119.455,2/8/20,439,0.0,51.0,wpro
Jiangxi,China,27.614,115.7221,2/8/20,698,0.0,55.0,wpro
Jilin,China,43.6661,126.1923,2/8/20,69,1.0,4.0,wpro
Liaoning,China,41.2956,122.6085,2/8/20,105,0.0,8.0,wpro
Macau,China,22.1667,113.55,2/8/20,10,0.0,1.0,wpro
Ningxia,China,37.2692,106.1655,2/8/20,45,0.0,15.0,wpro
Qinghai,China,35.7452,95.9956,2/8/20,18,0.0,3.0,wpro
Shaanxi,China,35.1917,108.8701,2/8/20,195,0.0,20.0,wpro
Shandong,China,36.3427,118.1498,2/8/20,416,0.0,44.0,wpro
Shanghai,China,31.202,121.4491,2/8/20,286,,,wpro
Shanxi,China,37.5777,112.2922,2/8/20,115,0.0,21.0,wpro
Sichuan,China,30.6171,102.7103,2/8/20,364,1.0,60.0,wpro
Tianjin,China,39.3054,117.323,2/8/20,88,1.0,4.0,wpro
Tibet,China,31.6927,88.0924,2/8/20,1,0.0,0.0,wpro
Xinjiang,China,41.1129,85.2401,2/8/20,42,0.0,0.0,wpro
Yunnan,China,24.974,101.487,2/8/20,138,,,wpro
Zhejiang,China,29.1832,120.0934,2/8/20,1048,0.0,175.0,wpro
